altitude_km,energy_eV,probability_density_eV-1,spectral_production_cm-3_s-1_eV-1
98.75,2.6125,0.9193000000000032,789.7718810181827
98.75,2.6375,0.855399999999988,734.8753040606348
98.75,2.6625000000000005,0.7903000000000029,678.9478054701076
98.75,2.6875,0.7042000000000025,604.9791783019735
98.75,2.7125000000000004,0.6198000000000022,532.4710234472639
98.75,2.7375,0.554600000000002,476.4576147206398
98.75,2.7625,0.47469999999999324,407.8154159896929
98.75,2.7875000000000005,0.40370000000000145,346.8192193702169
98.75,2.8125,0.3563000000000013,306.09781486650553
98.75,2.8375000000000004,0.29890000000000105,256.7853967544162
98.75,2.8625,0.2588000000000009,222.33543218482072
98.75,2.8875,0.21349999999999697,183.41814053886546
98.75,2.9125000000000005,0.18530000000000066,159.19148216324297
98.75,2.9375,0.1650000000000006,141.75172453823578
98.75,2.9625000000000004,0.14170000000000052,121.73466283071522
98.75,2.9875,0.13110000000000047,112.6281884058346
98.75,3.0125,0.12169999999999827,104.5526356139575
98.75,3.0375000000000005,0.1140000000000004,97.93755513550836
98.75,3.0625,0.11130000000000038,95.61798146124632
98.75,3.0875000000000004,0.1110000000000004,95.36025105299498
98.75,3.1125,0.11880000000000042,102.06124166752976
98.75,3.1375,0.12179999999999827,104.63854575004129
98.75,3.1625000000000005,0.13760000000000047,118.21234725128025
98.75,3.1875,0.14930000000000054,128.26383317308245
98.75,3.2125000000000004,0.1687000000000006,144.93039957333562
98.75,3.2375,0.20150000000000073,173.10892420881524
98.75,3.2625,0.22849999999999673,196.3046609514321
98.75,3.2875000000000005,0.26470000000000093,227.4041302137637
98.75,3.3125,0.3047000000000011,261.7681846472754
98.75,3.3375000000000004,0.3413000000000012,293.21129445393865
98.75,3.3625,0.3691000000000013,317.09431228522925
98.75,3.3875,0.39769999999999434,341.66461120518403
98.75,3.4125000000000005,0.43490000000000156,373.62318182835605
98.75,3.4375,0.4541000000000016,390.11792795644163
98.75,3.4625000000000004,0.4755000000000017,408.5026970783704
98.75,3.4875,0.4944000000000017,424.73971279820466
98.75,3.5125,0.5034999999999928,432.5575351818209
98.75,3.5375000000000005,0.49370000000000175,424.1383418456182
98.75,3.5625,0.4817000000000017,413.82912551556467
98.75,3.5875000000000004,0.4756000000000017,408.58860721445416
98.75,3.6125,0.44800000000000156,384.87740965533106
98.75,3.6375,0.42599999999999394,365.97717971689315
98.75,3.6625000000000005,0.3950000000000014,339.3450375309281
98.75,3.6875,0.3559000000000012,305.75417432217034
98.75,3.7125000000000004,0.3255000000000012,279.6374929527015
98.75,3.7375,0.29800000000000104,256.0122055296622
98.75,3.7625,0.2675999999999962,229.8955241601892
98.75,3.7875000000000005,0.2248000000000008,193.1259859163358
98.75,3.8125,0.2055000000000007,176.54532965216637
98.75,3.8375000000000004,0.18500000000000064,158.93375175499162
98.75,3.8625,0.15020000000000053,129.03702439783643
98.75,3.8875,0.13469999999999807,115.72095330484859
98.75,3.9125000000000005,0.11520000000000041,98.96847676851371
98.75,3.9375,0.09710000000000034,83.41874213734965
98.75,3.9625000000000004,0.0820000000000003,70.446311588699
98.75,3.9875,0.07520000000000027,64.604422335002
98.75,4.0125,0.06779999999999903,58.2470722648013
98.75,4.0375,0.051900000000001105,44.58736062748223
98.75,4.0625,0.05049999999999928,43.384618722307756
98.75,4.0875,0.04459999999999937,38.31592069336487
98.75,4.112500000000001,0.04200000000000089,36.082257155187925
98.75,4.1375,0.031199999999999554,26.803962458138653
98.75,4.1625,0.027500000000000583,23.625287423039715
98.75,4.1875,0.025699999999999633,22.078904973530875
98.75,4.2125,0.0209999999999997,18.041128577593323
98.75,4.237500000000001,0.01920000000000041,16.494746128085914
98.75,4.2625,0.014599999999999792,12.54287986823155
98.75,4.2875,0.013300000000000284,11.426048099142845
98.75,4.3125,0.012999999999999816,11.168317690891106
98.75,4.3375,0.009899999999999859,8.505103472293996
98.75,4.362500000000001,0.009000000000000192,7.731912247540271
98.75,4.3875,0.0073999999999998945,6.357350070199552
98.75,4.4125,0.007000000000000149,6.013709525864655
98.75,4.4375,0.003299999999999953,2.835034490764665
98.75,4.4625,0.002999999999999957,2.577304082513332
98.75,4.487500000000001,0.0033000000000000702,2.835034490764766
98.75,4.5125,0.002599999999999963,2.233663538178221
98.75,4.5375,0.0025000000000000534,2.1477534020945197
98.75,4.5625,0.0012999999999999815,1.1168317690891105
98.75,4.5875,0.001199999999999983,1.0309216330053328
98.75,4.612500000000001,0.0012000000000000257,1.0309216330053697
98.75,4.6375,0.0005999999999999915,0.5154608165026664
